,gold,prediction_,rouge_score_,bertscore_precision_,bertscore_recall_,bertscore_f1_,factCC_label_,factCC_score_,prediction_v1,prediction_v2,rouge_score_v1,rouge_score_v2,bertscore_precision_v1,bertscore_precision_v2,bertscore_recall_v1,bertscore_recall_v2,bertscore_f1_v1,bertscore_f1_v2,factCC_label_v1,factCC_label_v2,factCC_score_v1,factCC_score_v2
36,"The paper proposes a framework for classification of whole slides images, where the DNN essentially relies on patch processing (as is the norm). The paper proposes an aggregation module that relies on a DNN to perform a weighted average of the patch representations (Section 3.2). The paper claims end-to-end learning, but this involves a sampling step that hasn't been shown to be suitable for the purpose. 


","MIL with defined costs seem to perform better than the state of the art. Any unsupervised algorithm to re-organize data (roughly) and put it into the training will improve the results. This method presents an end-to-end solution to whole-slide image classification. It is a relevant context in computational pathology research, where manual annotations are often scarce and time-consuming. The authors should clearly show the difference between their method and the CLAM method.",0.1496598639455782,0.7725226283073425,0.7851361036300659,0.7787783741950989,CORRECT,0.9993993043899536,"MIL with defined costs seem to perform better than the state of the art. Any unsupervised algorithm to re-organize data (roughly) and put it into the training will improve the results. Vanilla C2C is inferior to Campanella baseline results. The difference between the state-of-the-art approach and C2P with patch loss is very little, not significant. It is not clarified if k' has equal value for each cluster. How is this method impacting on time of model training and single slide Classification? Is single slide classification faster?","MIL with defined costs seem to perform better than the state of the art. Vanilla C2C is inferior to Campanella baseline results. The results are promising, a good application study is needed. It is not clear if the results will be applied to other diseases. All symbols used in the equation should be explained. The maximum number of patches was established as 64. How this value was established? It is useful to present an average time of single slide classified for each method. It would be very nice to see that the representations indeed get closer in each case, numerically. Is it always binary classification, both in the celiac disease task and in CAMELYON? I believe this could maybe verified with some experiment. If not, why not try it on the Celiac Disease task?",0.125,0.1372549019607843,0.7413269281387329,0.7310671806335449,0.7628545761108398,0.7624566555023193,0.751936674118042,0.7464320659637451,INCORRECT,CORRECT,0.9749233722686768,0.9639006853103638
37,"The reviewers agree that from a decision tree induction point of view, this paper provides a solid methodological approach in contrast to prior heuristics-based approaches. They found the author feedback satisfying, specifically, the additional experiments showcase that the proposed method generalizes most likely beyond development datasets.

We ask the authors that in the final version, please make a pass over the paper to incorporate the author-reviewer discussions.

","The paper ""MABSplit: Faster Forest Training Using Multi-Armed Bandits"" proposes to estimate the performance of the splits during DT induction instead of evaluating them exactly. The paper has a solid theoretical background and a novel algorithmic contribution, but lacks a thorough experimental evaluation. Empirical evaluation on the MNIST dataset show that the proposed selection technique results in much faster tree algorithms. It takes O(n log(n) time for a fixed feature, where n is the number of training instances.",0.1733333333333333,0.7698968648910522,0.7820540070533752,0.7759277820587158,CORRECT,0.9745741486549376,"The paper ""MABSplit: Faster Forest Training Using Multi-Armed Bandits"" proposes to estimate the performance of the splits during DT induction instead of evaluating them exactly. The paper has a solid theoretical background and a novel algorithmic contribution, but lacks a thorough experimental evaluation. For certain use-cases the proposed method is worse than the standard approach implemented in many frameworks. Theoretical results offer some guarantees on the computational complexity. The experiments use reimplemented variants of the baseline algorithms. It would have been useful to replicate the results on different datasets.","A splitting criterion for fitting decision trees is proposed based on multi-armed bandits as to improve training efficiency. The paper has a solid theoretical background and a novel algorithmic contribution, but lacks a thorough experimental evaluation. It is unclear why an artificial dataset was generated instead of using real-world data, e.g., from OpenML. How come that the performs degrades that much for ExtraTrees? Limitations are not discussed in the paper. Theoretical results offer some guarantees on the computational complexity. The experiments use reimplemented variants of the baseline algorithms. It would have been useful to replicate the results on different datasets. It should be clear that you have better empirical results than the standard that is implemented in Scikit-learn/Weka etc.",0.1875,0.1450777202072538,0.792800784111023,0.7739686965942383,0.7873280644416809,0.7920674085617065,0.7900549173355103,0.7829134464263916,CORRECT,INCORRECT,0.9988521337509156,0.9996373653411864
38,"Summary of discussion: Three reviewers rated the paper Good (7) while Reviewer2 disagreed. R2's criticism was focussed on how this work is placed within existing/related literature, and no technical problem was identified. The authors have addressed some of R2's comments/concerns, R2 has not participated in the discussion.

Novelty and contributions: Overall the reviews seem consistent with an incremental paper which is technically valid, improves the state of the art on a reasonably difficult task. However, it does not appear from the reviews that the paper substantially advances our understanding of machine learning more broadly beyond this specific application.

Experiments: There is some disagreement among reviewers on the adequacy of the experiments, with at least two reviewers calling for experiments involving 'natural photos'. I believe the author's responses adequately address these concerns: they pointed out that the key selling point of their paper is the ability to model structured noise which is less relevant in natural photos.

On the balance of things, I think this paper should be accepted, but I wouldn't argue if it did not make the cut due to its narrow scope. For this reason, I recommended poster presentation.

","The motivation of using the proposed network design is not clear. Using more generators will lead to larger capacity models than existing methods. In addition, the proposed results still contain significant noise residual. The main difference is the use of generative learning. The final results on synthetic and real data showed improvements over the baselines. The authors propose a GAN2GAN based method. They mathematically prove that a network is trained from pairs of images generated by adding simulated noises into the noisy image, can remove noises.",0.1342756183745583,0.7806693911552429,0.7371702194213867,0.7582964897155762,CORRECT,0.9639469981193542,"A paper proposed a new method for blind image denoising using a ""GAN2GAN"" network. Different from previous work noise2noise, the proposed method only needs single noisy images to train the network, without noisy pairs. The idea of refining the noisy image iteratively is reasonable, which makes the image content for training progressively better. It would be great to have natural images in the experiments to validate the idea. More analyses are needed in Sec. 4.4 for ablation study.","A paper proposed a new method for blind image denoising using a ""GAN2GAN"" network. Different from previous work noise2noise, the proposed method only needs single noisy images to train the network, without noisy pairs. The idea of refining the noisy image iteratively is reasonable, which makes the image content for training progressively better. The experiments were done with extensive datasets and baselines. The motivation of using the proposed network design is not clear. Using more generators will lead to larger capacity models than existing methods. More analyses are needed in Sec. 4.4 for ablation study. If the authors can provide comparisons or discussion, analysis on these algorithms and comparison, it would be helpful. It is notclear whether the performance gains are due to use such largercapacity models. If so, the contribution of the paper is limited.",0.108695652173913,0.1377245508982036,0.7656038999557495,0.7688024044036865,0.7323914766311646,0.7543050050735474,0.7486295104026794,0.7614847421646118,CORRECT,INCORRECT,0.996367335319519,0.9981654286384584
39,"This paper proposes a federated learning (FL) scheme that is suitable for clients/devices with heterogeneous resources. The scheme Split-Mix trains multiple models of different sizes and adversarial-robustness levels, which are tailored to the budgets of the individual device. Empirical results show encouraging results.

It is clear that FL will have to work with clients with diverse resources, a point that is appreciated. Indeed, it is anticipated that widely-dispersed inference will have to deal with a highly-heterogeneous mix of clients. The study is quite thorough. One aspect that is not convincing in the experiments is the budgets being exponentially distributed: having a strong concentration around a mean (with something like a Gaussian tail), or a power-law distribution, would be more suitable.

","A paper proposes a customisation strategy named ""Split-Max"" for federated learning. Split-Max can adjust the model size according to the devices' budget while maintaining good accuracy and robustness. The proposed approach can train both accurate and robust models in a joint fashion, where all but batch-norm layers are shared for efficiency. It's not perfectly clear how the split and aggregation are done in the proposed approach. The assumption about the computational resources of clients would be better clarified.",0.1634615384615384,0.8268742561340332,0.7798064947128296,0.8026509284973145,CORRECT,0.5348213911056519,"The paper proposes a new federated learning scheme that is suitable for devices with heterogeneous resources. The proposal, namely Split-Mix, trains multiple models of different sizes and adversarial robustness levels, tailored to the budget of each device. The proposed approach can train both accurate and robust models in a joint fashion, where all but batch-norm layers are shared for efficiency. Experimental results on multiple datasets (CIFAR10, Digits, DomainNet) demonstrate the effectiveness of the proposed approach compared to FedAvg and HeteroFL.","Split-Max can adjust the model size according to the devices' budget while maintaining good accuracy and robustness. With customisation, the models are smaller and more robust under budget constraints. The idea of BN layer-wise mixing is kind of confusing. The reason of sharing all parameters except the batch-normalisation requires further elaboration. The assumption about the computational resources of clients would be better clarified. The evaluation results are heavily based on the assumption of exponentially distributed budgets. There is a large number of typos (mainly after Section 4). A sample: x1 net SHeteroFL seems to converge faster than slimmer nets till around round 50. The authors conclude that the widest model may not be a good candidate model but don’t provide any intuition behind this.",0.3461538461538461,0.1417322834645669,0.862257719039917,0.7911147475242615,0.8249318599700928,0.7862445116043091,0.8431819677352905,0.788672149181366,INCORRECT,INCORRECT,0.999357044696808,0.999724805355072
40,"The paper shows convergence results for RMSprop in certain regimes. The reviews are uniformly positive about this paper and I recommend acceptance.

","This work truly does merge the gap between theory and practice in non-convex stochastic optimization. The results provide basic guidelines for tuning hyper-parameters of the algorithms. The paper is well-written, clear and easy to read. The authors establish a phase transition from divergence to non-divergence for RMSProp. By proving the convergence without using ""bounded gradient"" assumption, the authors establish the phase transition.",0.1363636363636363,0.7582904100418091,0.8240335583686829,0.7897962331771851,INCORRECT,0.9967467784881592,"The paper studies one of the most popular algorithms in machine learning: RMSprop. It sets out to study the effect of the beta2 parameter on convergence for a fixed specific problem. The results provide basic guidelines for tuning hyper-parameters of the algorithms in practice. The experiments supporting the theoretical results are comprehensible, but the authors should provide a figure with x-axis to be epochs and y- axis to be accuracy. The paper is well-written, clear and easy to read.","The results of the study show that if the RSPP is chosen high enough, it will converge to a fixed point. The results show that this is not always the case. The study was published in the open-source journal, Theoretical Algorithms, which is open to anyone. The authors hope that the results will help other researchers in the field to improve their understanding of the theory and practice of RSPPs. For more information on the study, go to: http://www.cnn.com/2013/01/29/science/features/topics/topical-algorithms-reconciliation.html#storylink=cpy. The article was originally published in The New York Times, which has since changed its mind.",0.1923076923076923,0.075187969924812,0.7605859637260437,0.6775264739990234,0.8337604403495789,0.789137601852417,0.795494019985199,0.7290852665901184,INCORRECT,INCORRECT,0.9859831929206848,0.9989421963691713
41,"All four reviewers enjoyed this paper and were particularly impressed by the videos provided in the supplementary material. The results are very impressive indeed. The reviewers also agreed that using a multi stage approach was interesting and effective. The two new datasets were deemed useful to the generation community and the proposed metrics and human evaluations were appreciated by the reviewers. A few smaller concerns included a missing failure analysis and some clarifications questions which were addressed in the rebuttal. Given the above, I recommend acceptance.

","The paper discusses a method for generating long videos in which new content is introduced as the camera moves forwards. It has been shown that training at high res both in space and time is prohibitively expensive. The authors propose using a hierarchical architecture to first create long low-resolution video, followed by sliding windows to create higher resolution videos at shorter time-steps. The proposed model outperforms prior methods especially qualitatively on aspects including generating plausible dynamics and object persistence.",0.1317365269461077,0.755996823310852,0.7703732252120972,0.7631173133850098,CORRECT,0.9990216493606568,"The paper addresses the problem of video generation with a focus on longer time horizon videos which require consistency. The main components for temporal consistency are preserved at lower spatial resolution. The authors propose using a hierarchical architecture to first create long low-resolution video, followed by sliding windows to create higher resolution videos at shorter time-steps. A human evaluation on mechanical turk to find their method was preferred over 80% of the time. Although the method works better for high dynamics, it may not handle low dynamics.","The paper discusses a method for generating long videos in which new content is introduced as the camera moves forwards. It has been shown that training at high res both in space and time is prohibitively expensive. While this method focuses on the temporal part of videos, it's not clear what's the resolution upper bound. Although the method works better for high dynamics, it may not handle low dynamics. Videos with longer sequence length tend to exacerbate the issue of overfitting and therefore some strong augmentations might be required. The main challenge is modeling the temporal dynamics. But we can still (wisely) select shorter videos but with enough frames change. We need better structures to model the temporal Dynamics. The two contributed datasets on mountain biking and horseback riding could be useful for future research especially to evaluate temporal consistency.",0.1485714285714285,0.1228070175438596,0.7554093599319458,0.7423621416091919,0.7607822418212891,0.7795364856719971,0.7580862641334534,0.7604953050613403,INCORRECT,INCORRECT,0.9996545314788818,0.9555850625038148
42,"The reviewers were generally split on this paper. On the one hand, reviewers generally appreciated the clear presentation, discussion, and explanations, and the experiments. On the other hand, most reviewers commented on the lack of comparative evaluation to other works, including works that are related conceptually. While the authors have a potentially reasonable argument for omitting such comparisons, in the balance I do not believe that the reviewers were actually convinced by this. Particularly when the novelty of the contribution is not crystal clear, such comparisons are important, so I am inclined to not recommend acceptance at this point (though I acknowledge that the paper is clear borderline and could be accepted).

","The idea of pruning is to improve the performance of neural networks. The idea is to give the network more freedom to make decisions. This could lead to a more efficient network that is more efficient at finding new connections. This is a new way of thinking about neural networks and how they are trained. It could also lead to more efficient networks that can be used to find new connections in the network. It is not clear how this will work in practice, but it could be a useful tool.",0.167487684729064,0.7353287935256958,0.7142493724822998,0.7246357798576355,CORRECT,0.997253119945526,"Reviews of papers on deep learning are now open. Please submit your work for review. Please make your code available in an anonymous repository, and publicly available at the end of the review session. If you have the compute, please provide confidence intervals on your results. Also, please elaborate on what it means for weights to ""decorrelate"" The results of these reviews will be published in the next few weeks. For more information on the reviews, please see the reviews page below.","Reviews of papers on deep learning and neural networks. Please provide confidence intervals on your results. If you have the compute, please make your code available in an anonymous repository, and publicly available at the end of the review session. The code is not available (as far as I can see). I think this is interesting research and highlights a general and contemporary challenge when training deep neural Networks. The problem is well motivated and the implementation well described. I would like to see how this holds up against state-of-the-art in sparsity. The experiments are extensive, however, as this is not compared against any other model in the field. More results and explanations are required. It would be better to compare the proposed method with model compression methods.",0.1237113402061855,0.1646090534979424,0.7278681993484497,0.7537288665771484,0.7307127714157104,0.7681865692138672,0.7292877435684204,0.7608890533447266,INCORRECT,INCORRECT,0.9768386483192444,0.9398958683013916
43,"All reviewers agree that the author's response has addressed their primary concerns. Reviewer frMM had two reservations that resulted in a borderline rating 1) concerns about how the adversarial samples were generated and 2) a request for evaluation on AntMaze. The author's followup response and further experiments address 1 and partially 2. It would be great to see RORL results on AntMaze in the final version.

Overall, the performance of RORL is competitive with state-of-the-art methods on Mujoco and Adroit tasks with fewer ensemble elements needed. The main benefit is on improved performance against adversarial attack, where RORL significantly improves over existing methods. I think the paper makes a nice contribution that the community will find valuable.

I encourage the authors to think carefully about how to integrate the additional experiments into the paper to resolve the questions raised by reviewers.




","The paper investigates the problem of training robust RL agents with offline datasets. It claims that regularizing policy and value networks to have similar values against adversarial perturbations can achieve state-of-the-art performance. Theoretically, they claim their work enjoys a tighter suboptimality bound in linear MDPs. The authors handled my major concerns on approximation and experiments by providing additional responses and adding more experiments. I'd like to improve my score as boarderline accept.",0.1351351351351351,0.7987661361694336,0.7717122435569763,0.7850061058998108,INCORRECT,0.9999922513961792,"The paper investigates the problem of training robust RL agents with offline datasets. It claims that regularizing policy and value networks to have similar values against adversarial perturbations can achieve state-of-the-art performance in both standard and adversarial settings. Theoretically, the proposed framework (RORL) enjoys a tighter suboptimality bound that PBRL. The proposed algorithm requires computing an adversarial example, which is computationally expensive. I'd like to suggest ""weak reject"" but I'm also willing to change my score based on other reviews and author responses.","Theoretical Algorithms is published in the open-source journal, TheoreticalAlgorithms. The paper investigates the problem of training robust RL agents with offline datasets. It claims that regularizing policy and value networks to have similar values against adversarial perturbations can achieve state-of-the-art performance in both standard and adversarial settings. The proposed method achieved strong results on mujoco tasks from D4RL datasets. The authors handled my major concerns on approximation and experiments by providing additional responses and adding more experiments. It would be nice if the authors can evaluate on more challenging tasks such as AntMaze or Atari. Because of that, I'd like to suggest ""weak reject"" but I'm also willing to change my score based on other reviews and author responses.",0.1452991452991453,0.1476014760147601,0.7849658727645874,0.7975001335144043,0.7594742774963379,0.7935425043106079,0.7720096707344055,0.7955163717269897,INCORRECT,INCORRECT,0.9787448644638062,0.999990463256836
44,"Three out of four reviewers are positive about the paper after the author response and during the discussion.

Strengths include
* The proposed method for parameter reduction in transformers allows end-2-end learning cross-modal representations especially on long videos, which has not been possible before
* Good performance on audio and video understanding
* Extensive set of ablations

Concerns include a somewhat incremental nature of the paper and the still large computational resources to run the experiments.
I think, both, the ideas and results are interesting to the community and recommend accept.

","The authors present a method for learning audiovisual (AV) representations from videos using a Transformer-based model architecture. The AV representations are learned by training the network to solve two self-supervised pertaining tasks. The proposed model indeed has some merits (e.g., parameter sharing and negative sampling). However, to me, the technical novelty of the paper is incremental. With an additional multimodal transformer model, the proposed method fails to greatly improve performance.",0.1707317073170731,0.7884835004806519,0.7725147008895874,0.7804174423217773,INCORRECT,0.9917619228363036,"The proposed model indeed has some merits (e.g., parameter sharing and negative sampling) However, to me, the technical novelty of the paper is incremental. With an additional multimodal transformer model, the proposed method fails to greatly improve performance. The proposed model only achieves limited improvements over previous methods. The experimental results (tables and commentary on tables) are not designed for easy consumption. This should be fixable, but disappointing that it is submitted in the current form. I am not sure how this will transform the community's go-to solutions.","The authors present a method for learning audiovisual (AV) representations from videos using a Transformer-based model architecture. The AV representations are learned by training the network to solve two self-supervised pertaining tasks, and subsequently evaluated on various audio/visual downstream tasks. The authors imply that using a partially fixed model (as has been done with multimodal vision/language tasks) is inferior to end-to-end training, which is the major technical contribution of this work, as presented by the authors. The paper is a nice read. It builds on a line of research on multi-modal video understanding that utilises transformers where these works: 1) fix one of the transformer models (e.g. BERT) and 2) utilise tokens and thus do not train the approach in an end- to-end fashion.",0.1648351648351648,0.1428571428571428,0.7874448299407959,0.7657951712608337,0.7793765068054199,0.7746636271476746,0.7833899259567261,0.7702038288116455,CORRECT,INCORRECT,0.8929101824760437,0.9911888837814332
45,"This paper proposes a method for inspecting and interpreting the visual representations learned by self-supervised methods. 
The method is conceptually simple and intuititive, the authors assume that concept labels for the images are available, and then go on to learn a mapping between the learned image vectors and the human-provided descriptions of the images. The key insight is to learn a reverse mapping, i.e., to map label vectors to representation vectors. Specifically, feature vectors are quantized using k-means to obtain clusters;  images are labeled (automatically) with a diverse set of concepts from expert models trained with supervision on
external data sources, and  a linear model is trained  to map concepts to clusters, measuring the mutual information between the representation and human-interpretable concepts.

Reviewers raised some questions regarding the relation of the approach to topic models, the difference between reverse probing and linear probing, implementation details and computation. The authors addressed reviewers comments convincingly with additional experiments and/or explanations.

","The paper aims to measure the interpretability of the visual representations learned by the recent self-supervised models. It proposes reverse linear probing, a post-hoc method that aims at predicting a quantized version of the internal representation from semantic label. The paper formulates the “interpretability” as the mutual information between the feature clusters and a set of visual concepts. The mutual information is approximated by the proposed Quantized Reverse Probing.",0.2297872340425532,0.8588544130325317,0.7881810665130615,0.8220015168190002,INCORRECT,0.9648633599281312,"The paper aims to measure the interpretability of the visual representations learned by the recent self-supervised models. It proposes reverse linear probing, a post-hoc method that aims at predicting a quantized version of the internal representation (as observed in specific examples) from semantic label. The proposed method is evaluated considering a good amount of self- supervised learning methods. In the current state I believe the paper is not yet ready for publication at ICLR. Code related to the paper will be released upon the publication of the manuscript.","The paper aims to measure the interpretability of the visual representations learned by the recent self-supervised models. It proposes reverse linear probing, a post-hoc method that aims at predicting a quantized version of the internal representation (as observed in specific examples) from semantic label. While the problem studied in the paper is very interesting, at this moment, I don't see any obvious advantages of the proposed method over a simple linear probing. It is not clear how the quantized representation $f_K(x)$ is actually computed. The idea of having the proposed probing in reverse order is, to best of my knowledge novel to me. It might be good to provide some details on the proposed linear probe. The paper is not yet ready for publication at ICLR.",0.1811023622047244,0.1966101694915254,0.8100981712341309,0.7885891795158386,0.780063807964325,0.7841152548789978,0.7947973012924194,0.7863458395004272,INCORRECT,INCORRECT,0.9895933866500854,0.9854889512062072
46,"The reviews are generally positive (though somewhat short), and a large pre-training corpus for legal text will likely be useful for NLP research. One reviewer gave a reject score (5) with the following two weaknesses:

A) The dataset comes from a wide spectrum of law-related data sources, which may differ substantially and hence limit the usefulness of the dataset.

B) Privacy


I am not too worried about Point A because large language models seem to be able to learn from diverse data sources.

Regarding Point B, the separate ethics review mentions the privacy concerns as well but finds that the submission sufficiently discusses this concern and sees no serious ethical issues.

Hence overall I recommend accepting the paper.


",The paper compiles a dataset from various sources into one unified format for use in downstream research. This dataset can be used for pre-training and can provide useful insights into various social issues and data-related insights. The accompanying PoL-BERT language models do not seem to be trained optimally and their usefulness may be limited. The paper investigates the issue by curating and using a large open source legal dataset. The data has already been filtered through legal and administrative processes.,0.1576354679802955,0.8217310309410095,0.7670135498046875,0.793429970741272,INCORRECT,0.998710036277771,"The paper presents a dataset of open-source English-language legal and administrative data. It covers court opinions, contracts, administrative rules, and legislative records. Unfortunately, it contains mainly US/Canada legal domain. The accompanying PoL-BERT language models do not seem to be trained optimally and their usefulness may be limited. For instance, in “courtlistener_opinions”, the meta data like issued date, the name of judges, and name of court, are not separated from the raw text.","The paper presents a dataset of open-source English-language legal and administrative data. It covers court opinions, contracts, administrative rules, and legislative records. Unfortunately, it contains mainly US/Canada legal domain. The accompanying PoL-BERT language models do not seem to be trained optimally and their usefulness may be limited. The paper is well written and the issue is timely. The released corpus is comprehensive and will be useful for studying legal AI. For confidential support call the National Suicide Prevention Lifeline at 1-800-273-8255 or visit http://www.suicidepreventionlifeline.org/. The paper was published by the Open Data Institute (ODI) in the U.S. and is available on the ODI website.",0.1624365482233502,0.1531914893617021,0.7886698246002197,0.7474038600921631,0.7533192038536072,0.7661488652229309,0.770589292049408,0.7566602826118469,INCORRECT,INCORRECT,0.9977721571922302,0.9955822825431824
47,"The paper presents a new problem: open-set single domain generalization, where only one source domain is available and unknown classes and unseen target domains increase the difficulty of the task. To tackle this challenging problem, this paper designs a CrossMatch approach to improve the performance of SDG methods on identifying unknown classes by leveraging a multi-binary classifier. CrossMatch generates auxiliary samples out of source label space by using an adversarial data augmentation strategy. Then, the paper proposes a cross-classifier consistency regularization that minimizes the multi-binary classifier's output and one-vs-all multi-class classifier's output. 

The proposed OS-SDG is an interesting and realistic problem. However, since it is way more challenging, the optimal solution to it remains elusive. Some reviewers think the method might be heuristic and lack theoretical guarantees. Nevertheless, the results are promising and the paper makes a first step toward the challenging OS-SDG problem. Another concern is that the CCR loss needs more ablation studies to further analyze its role. Though the authors have added more explanation of this part, I suggest the authors put more ablation studies in the final supplementary document. 

Overall, the paper is novel and interesting.  I would recommend acceptance of this paper given its novelty and impressive performance, but I highly suggest the authors add more ablation studies in the final supplementary, as suggested by the reviewers.

",The paper presents a new task: open-set single domain generalization. Only one source domain is available and unknown classes and unseen target domains increase the difficulty of the task. The experiments show the proposed method could largely improve the accuracy for unknown classes in the target domain. The proposed scheme can facilitates the capability of existing methods on detecting unknown-class data. It also develops a novel consistency regularization to help identify samples from unknown class in target domains.,0.2619808306709265,0.90208637714386,0.7695522904396057,0.8305653929710388,CORRECT,0.9986441731452942,"The paper presents a new task: open-set single domain generalization, where only one source domain is available and unknown classes and unseen target domains increase the difficulty of the task. The experiments show the proposed method could largely improve the accuracy for unknown classes in the target domain. The paper is well-written and is technically sound and the proposed problem makes sense. Some results in the appendix could move forward to replace the converging figures in Figure 4. Although some motivations are unclear, the contributions of this paper are enough.","The paper presents a new task: open-set single domain generalization, where only one source domain is available and unknown classes and unseen target domains increase the difficulty of the task. The experiments show the proposed method could largely improve the accuracy for unknown classes in the target domain. The paper is well-written and is technically sound and the proposed problem makes sense. However, some theoretical analysis should be addressed in the revision of the paper. I increase my score from 6 to 8, and increase the number of points on the scorecard from 5 to 8. The authors have also published a new version of this article. The study was published in the journal IEEE Trans on KDE, 2009, and can be downloaded for free from the site. It is available for download in the U.S., Canada, and the UK, with prices starting at $3.99 each.",0.3076923076923077,0.3237597911227153,0.8734337091445923,0.8042850494384766,0.7875600457191467,0.7963771224021912,0.8282769918441772,0.8003115057945251,CORRECT,INCORRECT,0.9995306730270386,0.9997645020484924
48,"Overall, this paper achieves strong and interesting results regarding the query complexity of submodular maximization. One reviewer was concerned that the lower bound result was maybe a folklore result that is easy to prove. However, sufficient evidence to justify that claim was not provided and other reviewers did not share the same concern.

","The paper studies (mainly monotone) submodular maximization subject to various types of constraints. An approximation algorithm with a guarantee of 1/2-eps is developed whose running time is linear in n. The goal is to maximize the function value, for cardinality constraints, the algorithm is allowed to select up to k elements. The approximation ratio is optimal, but the stochastic greedy algorithm has better oracle complexity.",0.1333333333333333,0.773859977722168,0.7773547172546387,0.7756034135818481,INCORRECT,0.9985484480857848,"The paper studies the problem of submodular maximization under cardinality/knapsack constraints. The goal is to maximize the function value, for cardinality constraints, the algorithm is allowed to select up to k elements. The approximation ratio is optimal, but the stochastic greedy algorithm (a randomized algorithm) has better oracle complexity of $O(n\log(1/\epsilon)$. A nearly lower bound is also proved in the paper, but I am not sure whether these are folklores.","The paper studies the problem of submodular maximization under cardinality/knapsack constraints. The goal is to maximize the function value, for cardinality constraints, the algorithm is allowed to select up to k elements. The approximation ratio is optimal, but the stochastic greedy algorithm (a randomized algorithm) has better oracle complexity of $O(n\log(1/\epsilon)$. A nearly lower bound is also proved in the paper (but I am not sure whether these are folklores...) The paper is fairly well written and clear. The related work section is very rich. The experiments are clearly not the main focus of the submission and I would rather see them as a proof of concept that the algorithm works.",0.15625,0.1538461538461538,0.7702399492263794,0.7607387900352478,0.8005164861679077,0.8114296197891235,0.785086452960968,0.7852669954299927,INCORRECT,INCORRECT,0.8678285479545593,0.9933059811592102
49,"This paper tackles the problem of feature interactions identification in black-box models, which is an important problem towards achieving explainable AI/ML. The authors formulate the problem under the multi-armed bandit setting and propose a solution based on the UCB algorithm. This simplification of the problem leads to a computationally feasible solution, for which the authors provide several theoretical analyses. The importance of the learned interactions is showcased in a new deep learning model leveraging these interactions, leading to a reduction in model size (thereby competing against pruning methods) as well as an improvement in accuracy (thereby competing against generalization methods). Although the proposed approach essentially builds on the specific UCB algorithm, it could likely be extended/modified to other (potentially more efficient) bandit strategies. A drawback of this work resides in the experiments being entirely synthetics. In order to close the gap with practice, experiments on real datasets of higher dimensionality should be conducted.
",The authors propose two key ideas. The first is using the UCB algorithm to identify strong feature interactions in a computationally efficient way. The second is that of using the identified pairwise interactions to build a lightweight GAM-like model that they call ParaACE. The paper can be improved upon by addressing some of the aspects but even in its current state it will be of interest to the larger AI/ML community. It is shown that the proposed method improves accuracy by 26% and reduces the model size by 100+ times.,0.1847389558232932,0.7970960736274719,0.7735105156898499,0.7851262092590332,CORRECT,0.8038074970245361,ParaACE is an algorithm that uses the UCB algorithm to identify strong feature interactions in a computationally efficient way. The authors claim that their method interaction discovery method is free of ad-hoc assumptions with good detection accuracy and stability. The paper can be improved upon by addressing some of the aspects but even in its current state it will be of interest to the larger AI/ML community. It is shown that the proposed method improves accuracy by 26% and reduces the model size by 100+ times over various datasets.,"The authors propose two key ideas. The first is the idea of using the UCB algorithm to identify strong feature interactions in a computationally efficient way. The second is using the identified pairwise interactions to build a lightweight GAM-like model that they call ParaACE. In experiments, the authors show theUCB approach is effective at identifying feature interactions compared to alternative methods. They demonstrate that Para ACE offers strong gains in model compression compared to other competing approaches, and often improves performance relative to its overparameterized teacher model. The paper is thoroughly written with sound technical backing - especially the code sharing and the content will help in improving the state of art in explainableDeep learning approaches. This paper is recommended for acceptance at ICLR.",0.1612903225806451,0.1850533807829181,0.8047235012054443,0.7977973818778992,0.7720595598220825,0.7902376055717468,0.7880532145500183,0.7939994931221008,INCORRECT,CORRECT,0.9971895813941956,0.843977689743042
