,gold,prediction,rouge_score,bertscore_precision,bertscore_recall,bertscore_f1
229,"The paper proposes to include a component enforcing logical constraints on top of a variational autoencoder (VAE). The resulting method, VAEL. does so by leveraging ProbLog in addition to a neural encoder and decoder. VAEL is employed for simple generative tasks with constraints over the outputs, such as conditional image generation with MNIST and small Mario levels.  The reviewers have appreciated the direction where VAEL is heading and the importance of integrating constraints in deep generative models. Some concerns are still open. Specifically, the motivation behind some architectural choices (and the specific choice of VAEs as deep generative models) and the small-scale nature of the experiments. The complexity and scaling campabilities of performing symbolic reasoning with ProbLog are not discussed in depth.","This paper proposes a method VAEL, which combines VAE and ProbLog. The main idea is to interpret a subset of the latent representation z of VAE as symbolic representation of the input. A neural network maps z_sym to probabilities of facts in a ProbLog program. The proposed method is tested on two image generation tasks and is shown to have better data efficiency and generalizability. The reviewers agree that the idea is interesting and the paper is well written. However, the reviewers also point out that the experiments are limited and the proposed method should have been better motivated.",0.20627802690582958,0.8278681635856628,0.7919716238975525,0.8095221519470215
230,"This paper presents Recommender Transformer (RETR) with a pathway attention mechanism that can dynamically zeroing-out the interactions (e.g., the trivial/noisy ones) in transformer-based sequential recommender systems. Extensive experimental results demonstrate the effectiveness of the proposed architecture.   Overall this paper received mixed reviews with borderline scores. The reviewers raised concerns around baselines and evaluations, some of which the authors promptly addressed in the revision during the rebuttal period. I also read the paper in details myself. I do agree with some of the concerns from the reviewers but I don't think a method needs to beat every other published papers to be published (and I think the current baselines are more than thorough enough). My biggest complaint about the paper is around the writing, specifically, how the proposed idea is presented.   This paper tries to tackle an important question, which is that in sequential recommendation, not every interactions are useful in helping predict future interaction. The self-attention mechanism in transformer kind of addresses this problem but in a more ""softer"" fashion with attention weights. This paper presents a simple yet effective method to introduce a pathway mechanism that adaptively zeroing-out some of the interactions via a binary pathway router. In order to train such a model end-to-end, Gumbel-softmax sampling is utilized.  The most important part of the contribution to me is that this is an improvement to the transformer architecture, as opposed to a new model which is what this paper's writing suggests -- the proposed approach is effectively model-agonistic and doesn't marry to a particular loss function or finer-grained architectural choices (number of layers, etc.). Currently there are many baselines in the paper, but each made some different model/architecture choices, which could contribute to the difference in performance (or not, but we wouldn't know). An ideal evaluation should have been to take all the transformer-based baselines that are currently in the paper, add this pathway mechanism without changing anything else, and show that the results improved over the transformer architecture. In this way, we know the improvements are exactly coming from introducing the pathway. The authors might argue some of the current results are already supporting this argument, but my point is to emphasize this point very explicitly rather than leaving it for the readers to infer.   From what I read in this paper, I truly believe this pathway idea has its potential. Therefore, I would especially want the authors to further refine the presentation to better convey the idea, which in turn will hopefully increase the impact of this paper once it is eventually published.   Some minor comments: * The way the paper is currently written seems to suggest there are only three types of pathways and the network is capable of capturing all of them. I am personally not a big of fan of over-interpreting what a neural net is trying to do. Therefore, I wouldn't overly focus on the characterization of different pathways and only show the qualitative examples at the end as a high-level demonstration. * In Eq 2 ""softmax"" should really be ""sigmoid"" if a 0-1 prediction is made there. Then the following line ""logit"" is probably not the right word here.  * The qualitative examples at the end (figure 3) can be more carefully examined/labeled. For example, the current categorization is quite ambiguous -- ""Indie"" refers to the type of developers while ""JPG"" refers to the genre of the game, they are certainly not mutually exclusive.",This paper proposes a new sequential recommendation model with behavior pathways. The pathway attention using learned binary routes can effectively remove unnecessary items for a given user sequence. Experimental results show that the proposed model significantly outperforms existing models on seven benchmark datasets. The paper is generally easy to follow and the idea of using pathway in recommendation algorithms seems to be new. The paper is well written and the idea of using pathway in recommendation algorithms seems to be new. The paper is generally easy to follow and the idea of using pathway in recommendation algorithms seems to be new. The paper is well written and the idea of using pathway in recommendation algorithms seems to be new. The paper is generally easy to follow and the idea of using pathway in recommendation algorithms seems to be new. The paper is well written and the idea of using pathway in recommendation algorithms seems to be new. The paper is generally easy to follow and the idea of using pathway in recommendation algorithms seems to be new. The paper is well written and the idea of using pathway,0.15958815958815956,0.8015773892402649,0.7216123342514038,0.7594958543777466
231,"This paper proposes an innovative method for continual learning that modifies the direction of gradients on a new task to minimise forgetting on previous tasks without data replay. The method is mathematically rigorous with a strong theoretical analysis and excellent empirical results across multiple continual learning benchmarks. It is a clear accept. There was good discussion between the reviewers and authors that addressed a number of minor issues, including clarifying that the method has the same computational complexity as backpropagation. The authors are encouraged to make sure that these points are addressed in the final version of the paper.","The paper proposes a new method, Recursive Gradient (RGO), for continual learning in the task-incremental scenario. This method modifies the direction of gradients on a new task in order to minimise forgetting on previous tasks. RGO is theoretically designed to prioritise performance on the current task and, among the optimal solutions, find the one that causes least interference with previous tasks. Experiments are run on a number of standard continual learning image classification benchmarks, demonstrating an extremely strong performance of RGO. The experiments show great improvement over sota approaches on benchmark datasets.",0.3125,0.8347547650337219,0.8207079172134399,0.8276717066764832
232,"The reviewers have improved their scores after the rebuttal, and I agree that the work has value. It proposes a model-driven data augmentation approach to environment-invariant graph representation. Just like most data augmentation works in graph representation learning, the approach relies on graph proposal generator. The work has an implicit mechanism hidden in the graph generator (the authors' reply to a reviewer that ""we target the extrapolation via a new invariant learning approach that is agnostic to specific GNN models"" is a misunderstanding of why & how these types of methods work). The submission could significantly improve the introduction by properly describing the work w.r.t. other OOD efforts in graph representation learning. While the tasks of different works may be different (e.g., graph classification vs node classification), it is important to emphasize what each different approach brings to the table (rather than just state that the tasks are different). I hope the authors take this opportunity to improve the introduction. This work is more similar to the former OOD graph representation works than IRM & REX, since (without modeling assumptions) both IRM and REX require the support of the environments in test to be a subset of the ones in training. The present work does not need this support assumption since it uses an implicit mechanism in the graph generator.  The toy example in Section 3.1 is informative, thank you. The theory looks solid and easy to understand. The technical novelty is limited, since once the input graph has been decomposed into a set of ego-graphs the definitions, formulations, and theory are all straightforward adaptations from the respective versions for IID data.   Minor: - In Assumption 2, m() should be defined inside the assumption.","This paper studies the out-of-distribution problem for node-level prediction on graphs from the invariance perspective. It formulates the  generalization problem as invariant risk under different environments. The paper adapts a recently proposed invariant risk approach for tackling distribution shift on node-level predictions on graphs. The main idea is to decompose the graph into a set of ego-graphs rooted at each node. Since the learning objective requires data from different environments they introduce auxiliary context generators trained to maximize the variance loss. The proposed approach, ""Explore-to-Extrapolate Risk Minimization"", that adopts K context generators solve the problems in a smart way. Empirical experiments on multiple datasets show that the proposed approach outperforms the baseline ERM. The paper is well written and easy to follow. The proposed approach, ""Explore-to-Extrapolate Risk Minimization"", that adopts K context generators solve the problems in a smart way. Empirical experiments on multiple datasets show",0.14446952595936793,0.7842952609062195,0.7485748529434204,0.7660189270973206
233,"This paper presents a way to use a translation memory (TM) to improve neural machine translation.  Basically the proposed model uses a n-gram retrieve matching sentence （or pieces） and takes advantage of the useful parts using gated attention and copying mechanism.  Although the idea of leveraging TM in the context of NMT is not new,  this work seems to be a fair contribution. My major concerns are the following 1. The retrieval part  is not clearly presented, raising questions about  complexities and the noise brought by the common words. The authors should give a better exposition on the ranking mechanism.  2. The experiments are not convincing enough since the proposed model is not compared to the SOTA and the competitive models described in the prior work.  In conclusion I would suggest to reject this paper.",This paper proposes a method to integrate a translation memory into a neural machine translation model. It shows improvements of up to 2.64 BLEU over a reasonable but not SOTA baseline for English-French task. All the reviewers agree that the paper is not ready for publication at ICLR. There are several issues raised by the reviewers that need to be addressed before the paper can be accepted. The authors are encouraged to take into account the reviewers' comments when preparing the camera-ready version of the paper.,0.24888888888888885,0.8033205270767212,0.7790570259094238,0.7910027503967285
234,"All reviewers agree to reject. While there were many positive points to this work, reviewers believed that it was not yet ready for acceptance.","This paper proposes a new loss function for survival analysis based on proper scoring functions to less then penalty wrong predictions. The proposed approach is only marginally better than MLE-based model fitting. However, the benefit over the traditional maximum likelihood estimator is small. The benefit over the traditional maximum likelihood estimator is small. The proposed approach is only marginally better than MLE-based model fitting. However, the benefit over the traditional maximum likelihood estimator is small. The proposed approach is only marginally better than MLE-based model fitting. However, the benefit over the traditional maximum likelihood estimator is small. The proposed approach is only marginally better than MLE-based model fitting. However, the benefit over the traditional maximum likelihood estimator is small. The proposed approach is only marginally better than MLE-based model fitting. However, the benefit over the traditional maximum likelihood estimator is small. The proposed approach is only marginally better than MLE-based model fitting. However, the benefit over the traditional maximum likelihood estimator",0.020942408376963352,0.5897104740142822,0.7082424163818359,0.6435641646385193
235,"Overall, the paper is capturing a really timely and increasingly important topic. Although the authors mention that they want to make their dataset particularly useful for academics/future research, I believe, that the topic is of great interest for companies, making the raised ethical considerations even more important. A critical reflection upon possibly ‘unintended uses’ can’t be emphasised enough, as well as possible biases in the data. However, I appreciated that the authors have done a fantastic job in their response and strengthening their article. Moreover, all reviewers recognise the utility and relevance of the proposed dataset and the authors did provide satisfactory responses to all raised concerns/comments. I believe this paper will stimulate some interesting and hopefully critical reflections on how to use/or not use the dataset and future improvements to overcome dataset biases.","This paper proposes two datasets: VCE (samples containing emotion label distributions) and V2V containing pairwise comparative labels. These datasets can be used to predict emotional responses, and wellbeing of viewers. The authors train standard CNNs on these datasets, and observed that while these networks perform well, they do leave a significant performance gap to be fulfilled. The dataset contains 60,000 videos with human annotations for 27 emotion categories. The background of 400 annotators is not mentioned in the paper. The authors introduce two datasets, Video Cognitive Empathy (VCE) and Video to Valence (V2V). The datasets contain over 60,000 short videos that were annotated with emotional content and general emotional content by crowdworkers. The authors train machine learning models on the datasets and demonstrate that some models reach good performance.",0.17100371747211895,0.7499622106552124,0.7644532918930054,0.7571384310722351
236,"The paper proposes a novel approach for estimating the high-dimensional intensity function of a Poisson process. The proposed approach builds on generalized additive models, using lower-dimensional projections.   The reviewers noted that, although the paper is well written, the position of this paper compared to earlier related work is unclear, and the empirical evaluation of the method should be strenghtened. The authors clarified some points in their response, but the paper would still require some more modifications to be ready for publication. I therefore recommend this paper to be rejected.","This paper proposes a method to estimate the multi-dimensional intensity function of a Poisson process with a lower-dimensional projection. The proposed method has long existed in the statistics literature for decades, under the context of generalized additive models. The proposed approach has long existed in the statistics literature for decades, under the context of generalized additive models. Inspired by the generalized additive model, the authors propose a certain non-parametric form for the log-likelihood of the Poisson process. Experiments on synthetic data as well as real data (New York taxis) are included. The proposed method has some formal guarantees of convergence. The paper is well written and easy to follow. The proposed method has long existed in the statistics literature for decades, under the context of generalized additive models. The proposed approach has long existed in the statistics literature for decades, under the context of generalized additive models. Inspired by the generalized additive model, the authors propose a certain non-parametric form for the log-likelihood of the",0.23664122137404583,0.7832922339439392,0.8160106539726257,0.7993167638778687
237,"This paper received mostly positive reviews. The reviewers praised the strong performance when compared with previous work. Also, the evaluation clearly shows the benefit of the proposed contributions in terms of performance. Most concerns raised by reviewers were properly addressed in the rebuttal.  Lack of comparison to several previous works has been noted in a comment, but the authors clarified this concern, stating that the current work is a “large deviation from prior works”. The authors promised to include the missing references into the comparison.  Given the reviews, comments, and author's answers, I suggest acceptance.","This paper proposes a clustering-friendly representation learning method, which combines instance discrimination loss and feature decorrelation loss to optimize the network. Experimental results show that the proposed method outperforms state-of-the-art methods. The paper is well-written and easy to follow. The proposed method is well-motivated. The proposed method is well-motivated. The proposed method is well-motivated. The proposed method is well-motivated. The proposed method is well-motivated. The proposed method is well-motivated. The proposed method is well-motivated. The proposed method is well-motivated. The proposed method is well-motivated. The proposed method is well-motivated. The proposed method is well-motivated. The proposed method is well-motivated. The proposed method is well-motivated. The proposed method is well-motivated. The proposed method is well-motivated. The proposed method is well-motivated. The proposed method is well-motivated. The proposed method is well-motivated.",0.12903225806451615,0.7164279222488403,0.7322572469711304,0.724256157875061
238,The paper presents a new method for generation of backdoor attacks against deep networks. The new method uses global warping instead of noise patches which makes the attack much more stealthy than previous approaches. The attack effectiveness is demonstrated on 3 benchmark datasets. A small user study is carried out to demonstrate that the attack is stealthier than conventional backdoor attacks.   The new attack is a novel and original contribution which is likely to advance the understanding of backdoor attacks. There were some issues with respect to clarity in the original manuscript but the authors adequately addressed the critical remarks raised by the reviewers.,"This paper proposes a backdoor attack method using warp-based triggers, which distorts the global structure of the image ( input) making the attack undetectable/un-noticeable by humans. The authors have addressed the reviewers' comments and revised the manuscript accordingly. The AC agrees with the reviewers that the paper is not ready for publication at ICLR. The authors are encouraged to revise the paper based on the reviewers' comments and submit it to a future venue.",0.2222222222222222,0.8108404874801636,0.7987111806869507,0.8047301173210144
239,"All the reviewers were generally happy with this paper. There were some comments about a better experimental section and maybe a better discussion of results and extensions (e.g. gap-dependent bounds, what happens in the K->L regime), but everyone felt that the manuscript as written was solid enough to merit acceptance. I encourage the authors to incorporate the discussions on these points in the final manuscript.","This paper studies the problem of cascading bandits in both tabular and linear cases. The main contribution is to find out that the hardest problem instances (where means are small) yield small variance, meaning that the estimation for these instances is naturally more accurate. The paper also proposes matching problem-independent (worst-case) upper and lower bounds for the tabular version of the problem iteration described above. The paper is well-written and the technical exposition is clear. The observation that variance-aware algorithms lead to bounds that are order-wise better in this setting is an interesting one.",0.13173652694610777,0.7722433805465698,0.7674670219421387,0.7698478102684021
240,"Four reviewers provided reviews for this submission. Several reviewers felt that the idea to unify core vision tasks into a sequential output format is interesting and an entirely new approach and can have a large impact on how we train vision models in the future. There were a few concerns discussed between reviewers and authors. One concern was the comparison to past works that pre-trained on ImageNet vs the proposed model that was pre-trained on Objects365. The second concern was differentiating this work with Pix2Seq. In my opinion, the authors were able to answer both questions well. Overall, given the positive reviews, novelty of the work, potential to cause a significant shift in the approach of future modeling and discussion, I recommend acceptance.","This paper presents a unified sequence-to-sequence generation interface for 4 core vision tasks: object detection, instance segmentation, keypoint detection and image captioning. The model is designed with a single encoder-decoder architecture, with no task-specific heads. The proposed method achieves state-of-the-art performance on 4 benchmarks. The experiments show that their method achieves competitive results compared to well-established task-specific models. All the reviewers agree that the paper is well-written and easy to follow. The proposed method achieves state-of-the-art performance on 4 benchmarks. All the reviewers agree that the paper is well-written and easy to follow. The proposed method achieves state-of-the-art performance on 4 benchmarks. All the reviewers agree that the paper is well-written and easy to follow. The proposed method achieves state-of-the-art performance on 4 benchmarks. All the reviewers agree that the paper is well-written and easy to follow.",0.18309859154929578,0.7481751441955566,0.7477763891220093,0.747975766658783
241,"The paper presents a method to make CNN focus more on structure rather than texture by constraining a random set of neurons per feature map to have constant activation.  The paper has limited novelty and unclear analysis of the experimental results, for instance plots of accuracy vs strength of adversarial perturbation should be produced. Tables are not readable and results tend to be cluttered and confusing.  Some comparisons seem to be cherry picked as pointed out by some reviewers. Although the approach seems to be well received by the reviewers they all shared similar concerns about having a stronger motivation and better validation of the approach (that is not amount of comparisons but the right comparisons that would clear doubts and make the work directly comparable to others). I strongly encourage the authors to perform a deeper analysis and to clearly work on hypothesis and validation of their work. In my opinion, although the reviewers think different, the experiments are not sufficient to validate the strong claim of the paper.","The paper proposes a method to improve adversarial robustness of the currental networks. The method is based on dropping outputs of a fraction of neurons. Unlike in dropout masks, the masks are kept fixed throughout training/inference. This shifts the focus of the network away from texture and towards shape features. The authors argue that by doing so, the CNN is encouraged to learn less from object texture and more on features such as shape. The reviewers agree that the method is simple and effective. However, they also point out that the experiments are not convincing enough to support the claims of the paper.",0.22627737226277372,0.8345898389816284,0.7994688749313354,0.8166518807411194
242,"This paper presents a simple approach called PDM for composing non-linear and complex normalizing flows with score-based generative models. Since score-based models can be considered as a special form of continuous-time normalizing flows, PDM corresponds to a composition of different classes of normalizing flows.   Pros:  * Combining generic normalizing flows with score-based models is an interesting direction as they have different characteristics and can be complementary to each other. * Using Ito's lemma to show that the model learns a non-linear SDE in data space is valuable.  * The authors show that the variational gap can be reduced using normalizing flows.  Cons:  * The proposed method does not exhibit a clear advantage compared to the diffusion baseline without the normalizing flow component. On the CIFAR10 dataset, the best NLL and FID results are obtained by the diffusion baseline.  * Theorem 2 makes a very unrealistic assumption that a flow network is flexible enough to transform $p_r$ to any arbitrary distribution. If this holds, we wouldn't need the score-based generation model anymore. We could simply train the normalizing flow to map the input data distribution to a Normal distribution.  * This submission chooses to discuss differences with the recent LSGM framework. However, in doing so, several inaccurate claims are made. The lack of inference data diffusion in LSGM is mentioned as one of its drawbacks. However, it is not clear what is the value of having such a mechanism and what implications it may have on the expressivity of the model. Note that mapping from data space to latent space in VAEs can be considered as a stochastic inversion rather than an exact inversion. Ito's lemma does not require invertibility and it can be easily applied to the forward and generative diffusion in LSGM. The authors argue that applying it to the forward diffusion in LSGM will result in $\hat{p_{r}}\ne p_{r}$. But, $\hat{p_{r}}$ would be only considered for visualization of the forward diffusion and it is not used for training or any other purposes. LSGM, the proposed PDM, and score-based models are all trained with a reweighting of ELBO (see [here](https://arxiv.org/abs/2106.02808)). It is not clear if the drawback mentioned above has an impact on the training or expressivity of the model.  * The presentation in the paper requires improvement. The motivation on why invertibility plays a key role is not clear beyond generating the visualization in Figure 2.   In summary, the paper proposes an interesting idea and explores directions very relevant to the current focus in generative learning. However, given the concerns above, we don't believe that the paper in its current form is ready for presentation at ICLR.","The paper proposes to combine Normalizing Flows with generative Diffusion Models. The target data is first non-linearly transformed via the flow and then the distribution over latent embeddings is modeled with the diffusion model. Since the flow is invertible and defined by a deterministic function, it is possible to formally relate the combined flow and diffusion process to a non-linear diffusion directly in data space. Empirically, such generalizationity results in a tighter variational gap compared to the linear diffusion and other baselines. The paper is clearly written and easy to understand. However, all these remarkable developments come with an unacceptably low quality of usage. The paper is clearly written and easy to understand. However, all these remarkable developments come with an unacceptably low quality of usage. The paper is clearly written and easy to understand. However, all these remarkable developments come with an unacceptably low quality of usage. The paper is clearly written and easy to understand. However, all these",0.16828478964401292,0.803469181060791,0.7323199510574341,0.7662464380264282
243,"The reviewers found this paper novel, significant for the community, and well written. All four reviewers recommended accepting the paper. I also appreciated the numerous illustrative examples in the paper. You addressed many of the remaining questions/concerns in your rebuttal and in the author-reviewer discussion. Please, go through the reviews once more for the camera-ready and take these into account.","The paper presents a method for learning the solutions to systems of ordinary differential equations from noisy data. The authors introduce a new method which tackles the problem of learning the solutions to systems of ordinary differential equations from noisy data. In particular, the authors attempt to solve the problem in the case of linear differential operators for systems which are under generalization and uncontrollable. The proposed method relies on the symbolic calculation of the Smith normal form of the differential operator representing the system. The resulting L-GPs are compared to classic GPs in three experiments. The paper is very well-written and the method is presented in a clear way. The authors have addressed most of the concerns raised by the reviewers.",0.17112299465240643,0.7329195737838745,0.758852481842041,0.745660662651062
244,The reviewers agree that this paper overcomes a number of difficult algorithmic and technical challenges in parallelizing the RED method for image reconstruction.,"This paper proposes an asynchronous variant of RED, regularization by denoising, which better leverages multi-core architectures to achieve a significant speedup. The paper is well-written and easy to follow, and the experiments are convincing. However, the reviewers raised concerns about the novelty of the proposed method, as well as the significance of the experimental results. The authors did not respond to the reviewers' comments. Therefore, I cannot recommend this paper for acceptance at this time.",0.13999999999999999,0.7482273578643799,0.8084228038787842,0.7771612405776978
245,"The authors describe a new method of large-batch optimisation for dense prediction computer vision tasks. The reviewers appreciate the simplicity of the method, convincing experiments and the potential practical importance. AC recommends acceptance.","This paper studies the problem of large-batch optimization for various ""dense"" computer vision tasks, such as object detection or instance segmentation. The authors study the problem of large-batch optimization for various ""dense"" computer vision tasks, such as object detection or instance segmentation. They propose Adaptive Gradient Variance Modulator (AGVM) - an ""agnostic"" technique. The authors propose an algorithm named Adaptive Gradient Variance Modulator (AGVM) that is able to work with a very large batch size. They propose an algorithm named Adaptive Gradient Variance Modulator (AGVM) that is able to work with a very large batch size. The authors study the problem of large-batch optimization for various ""dense"" computer vision tasks, such as object detection or instance segmentation. They propose an algorithm named Adaptive Gradient Variance Modulator (AGVM) that is able to work with a very large batch size. The authors study the problem of large-batch optimization for various ""dense""",0.16129032258064513,0.7099119424819946,0.7743692398071289,0.7407410144805908
246,"The reviewers found that the article tackles of problem of relevance in formation visualisation, and that the studies bring relevant insights to the community. They nonetheless highlight of number of problems remaining in the article that should be addressed before being published.  1. Clarify the presentation of the study conditions (all reviewers). 2. Better integrate of the literature in relation to the problem tackled in the article, both in the related work section (R1) *and* in the discussion (R2). 3. Clarify the visualizations used in study 2 (all reviewers). 4. Expand on the limitations of the experiments and their analysis (R2) 5. Reflect and contextualise of the results may apply in the wild (R3)","All reviewers agree that the paper is not ready for publication at ICLR. The authors are encouraged to take into account the reviewers' comments when preparing the camera-ready version of the paper. In particular, it would be great if the authors could address the reviewers' concerns about the clarity of the paper, the comparison to prior work, and the lack of clarity in the presentation of the results. In particular, it would be great if the authors could address the reviewers' concerns about the clarity of the paper, the comparison to prior work, and the lack of clarity in the presentation of the results. In particular, it would be great if the authors could address the reviewers' concerns about the clarity of the paper, the comparison to prior work, and the lack of clarity in the presentation of the results. In particular, it would be great if the authors could address the reviewers' concerns about the clarity of the paper, the comparison to prior work, and the lack of clarity in the presentation",0.2569444444444444,0.7680881023406982,0.7290575504302979,0.7480641007423401
247,"The paper presents a new video text VQA dataset, along a new baseline. The reviewers’s key concerns are around the size and difficulty of the dataset; the authors successfully address those during the discussion and revision period. The dataset is likely to be of interest to the community and was non-trivial to construct.","This paper proposes a new video text visual question answering (ViteVQA) task, extending the previous text-based visual question answering task into the video domain. The proposed task aims at answering questions by reasoning texts and visual information spatiotemporally in a video. The proposed task aims at answering questions by reasoning texts and visual information spatiotemporally in a video. The proposed task aims at answering questions by reasoning texts and visual information spatiotemporally in a video. The proposed task aims at answering questions by reasoning texts and visual information spatiotemporally in a video. The proposed task aims at answering questions by reasoning texts and visual information spatiotemporally in a video. The proposed task aims at answering questions by reasoning texts and visual information spatiotemporally in a video. The proposed task aims at answering questions by reasoning texts and visual information spatiotemporally in a video. The proposed task aims at answering questions by reasoning texts and visual information spatiotemporally in a video. The proposed task aims at",0.14479638009049775,0.6703861355781555,0.7320165634155273,0.6998471617698669
248,"This paper proposes a method to resolve ""language drift,"" where a pre-trained X->language model trained in an X->language->Y pipeline drifts away from being natural language. In particular, it proposes to add an auxiliary training objective that performs grounding with multimodal input to fix this problem. Results are good on a task where translation is done between two languages.  The main concern that was raised with this paper by most of the reviewers is the validity of the proposed task itself. Even after extensive discussion with the authors, it is not clear that there is a very convincing scenario where we both have a pre-trained X->language, care about the intermediate results, and have some sort of grounded input to fix this drift. While I do understand the MT task is supposed to be a testbed for the true objective, it feel it is necessary to additionally have one convincing use case where this is a real problem and not just the artificially contrived. This use case could either be of practical use (e.g. potentially useful in an application), or of interest from the point of view of cognitive plausibility (e.g. similar to how children actually learn, and inspired by cognitive science literature).  A concern that offshoots from this is that because the underlying idea is compelling (some sort of grounding to inform language learning), a paper at a high-profile conference such as ICLR may help re-popularize this line of research, which has been a niche for a while. Normally I would say this is definitely a good thing; I think considering grounding in language learning is definitely an important research direction, and have been a fan of this line of work since reading Roy's seminal work on it from 15 years ago. However, if the task used in this paper, which is of questionable value and reality, becomes the benchmark for this line of work I think this might lead other follow-up work in the wrong direction.  I feel that this is a critical issue, and the paper will be much stronger after a more realistic task setting is added.  Thus, I am not recommending acceptance at this time, but would definitely like the authors to think hard and carefully about a good and realistic benchmark for the task, and follow up with a revised version of the paper in the future.","This paper addresses the problem of language drift in multi-agent communication paradigms. When two pretrained natural-language agents are jointly to communicate and solve some external non-linguistic objective, their internal communication often diverges to a code-like, unnatural communication system. This paper solves this “language drift” problem by requiring that the messages between agents are usable as inputs to an image caption retrieval system. The paper presents an approach to refining a translation system with grounding (in addition to LM scores) in the loop to manage linguistic drift. The intuition is straightforward and results are clearly presented, but the gains are unfortunately much weaker than I would have hoped for. This paper poses and addresses the problem of language drift in multi-agent communication paradigms. When two pretrained natural-language agents are jointly to communicate and solve some external non-linguistic objective, their internal communication often diverges to a code-like, unnatural communication system. This paper presents an approach to refining a translation system with grounding (in",0.14685314685314685,0.7904399037361145,0.7405788898468018,0.7646975517272949
249,"The paper proposes two constraints, transferring the knowledge from 2D domain to 3D domain and vice versa, to do weakly supervised semantic segmentation in 2D and 3D.  During inference the model doesn't require paired data.  The paper is clearly written, and explains how the 3D geometrical information complements the redundant dense 2D information.  The reviewers mention limited experiments.  However, the ablations are thorough, and show significant improvement over SotA performance.    The authors addressed the reviewers' comments during the rebuttal.  The reviewers agree that the benefits of the proposal outweigh its flaws.  I recommend the paper for publication.","This paper proposes a method to jointly train semantic segmentation on images and corresponding point clouds. To achieve this, the authors introduce new loss functions to match the pre-pooling activations and the statistics on intermediate features of pixels and projected features of 3D points. To achieve this, the authors introduce new loss functions to match the pre-pooling activations and the statistics on intermediate features of pixels and projected features of 3D points. To achieve this, the authors introduce new loss functions to match the pre-pooling activations and the statistics on intermediate features of pixels and projected features of 3D points. To achieve this, the authors introduce new loss functions to match the pre-pooling activations and the statistics on intermediate features of pixels and projected features of 3D points. To achieve this, the authors introduce new loss functions to match the pre-pooling activations and the statistics on intermediate features of pixels and projected features of 3D points. To achieve this, the authors",0.18181818181818182,0.7286266088485718,0.7578733563423157,0.7429622411727905
250,"Four reviewers have evaluated this submission with one score 6 and three scores 8. Overall, reviewers like the work and note that *a rigorous and principled approach is taken by this work*. AC agrees and advocates an accept.","This paper proposes a method to prune deep neural networks. The aim is to reduce the computational cost and inference time while maximally maintaining the classification performance. The motivation of this work is to consider second-order structured pruning (SOSP). This paper address the problem of neural network single-shot structured-based model pruning. The key challenge is to find a good objective that can be efficiently calculated to make the approach scalable to various modernal neural networks. The key challenge is to find a good objective that can be efficiently calculated to make the approach scalable to various modernal neural networks. In particular, SOSP-I employs Hessian approximation while SOSP-H employs exact Hessian. Experiments on CIFAR-10 and CIFAR-100 demonstrate the effectiveness of the proposed method. The paper is well written and easy to follow.",0.10227272727272728,0.6951434016227722,0.7549530863761902,0.7238147854804993
251,"While the reviewers raised some concerns about the experimental results, I agree with the overall sentiment that this paper proposes a promising temporal convolutional network for segmentation in 4D CTP data. The authors may want to consider updating the title of the paper as the ""outcome prediction"" term seems to be a source of common confusion.",Meta Review: This paper presents an approach for predicting infarct core segmentation on a follow-up CT scan that is acquired at a later date. The reviewers agree that the paper is well-written and the use of a multi-centre data set is another strength. They also agree that the paper is well-motivated and the clinical challenge is relevant. They also agree that the paper is well-motivated and the use of a multi-centre data set is another strength. They also agree that the paper is well-motivated and the clinical challenge is relevant. They also agree that the paper is well-motivated and the use of a multi-centre data set is another strength. They also agree that the paper is well-motivated and the clinical challenge is relevant. They also agree that the paper is well-motivated and the use of a multi-centre data set is another strength. They also agree that the paper is well-motivated and the clinical challenge is relevant. They also agree that,0.13973799126637554,0.7249104380607605,0.7603865265846252,0.7422248125076294
252,"The paper proposes a boosting algorithm for RL based on online boosting. The main advantage of the result is that the sample complexity does not explicitly depend on number of states. Post rebuttal, some of the reviewers have changed their opinion on the paper. However, overall the reviewers still seem to be on the fence about this paper. Seems like the paper combines the techniques from Hazan Singh’21 along with a frank-wolfe algorithm to deal with non-convex sets but the reviewers seem to view this as not as significant a new contribution.   I see the paper as being interesting but do agree with some of the comments of the reviewers and am leaning to a reject.","This paper studies boosting-like RL algorithms using the most boosting techniques from online learning. It advocates the advantage of the proposed algorithm as the sample complexity's independence of the number of states. The authors study boosting in RL, i.e., how to convert weak learners into effective policies. In this paper, the authors study boosting in RL, i.e., how to convert weak learners into effective policies. The algorithm uses a variant of the Frank-Wolfe method to overcome the non-triviality of the value function. The authors study boosting in RL, i.e., how to convert weak learners into effective policies. In this paper, the authors study boosting in RL, i.e., how to convert weak learners into effective policies. The algorithm uses a variant of the Frank-Wolfe method to overcome the non-triviality of the value function. The authors study boosting in RL, i.e., how to convert weak learners into effective policies",0.2527075812274368,0.7346201539039612,0.7718703150749207,0.7527847290039062
